Customer_ID,Name_and_Surname,Age,Gender,Location,Income_Level,Policy_Type,Premium_Amount,Dependents,Payment_Method,Late_Payments,Missed_Payments,Number_of_Complaints,Claims_Filed,Customer_Tenure,Service_Satisfaction,Churn_Percentage
1192,Simbarashe Chikowore,70,Male,Marondera,Medium,Individual,50,0,Mobile Money,1,0,0,1,4,5,13
1193,Memory Mupoperi,74,Male,Chitungwiza,High,Family,101,5,Bank Debit,9,1,1,3,3,3,86
1194,Anesu Chigumba,48,Male,Bulawayo,Medium,Family,73,4,Bank Debit,4,3,1,1,9,2,83
1195,Brian Mutasa,66,Female,Marondera,Low,Family,69,2,Ecocash,1,1,4,0,5,4,68
1196,Kundai Mashava,30,Male,Harare,Low,Family,36,3,Ecocash,2,5,4,2,1,2,100
1197,Rutendo Matiza,22,Female,Hwange,Medium,Family,103,1,Mobile Money,4,1,3,3,1,5,67
1198,Tariro Munyoro,46,Female,Norton,Medium,Family,85,5,Ecocash,4,4,1,0,2,3,82
1199,Tanaka Chigumba,29,Male,Masvingo,Medium,Family,64,2,Bank Debit,4,1,0,0,1,5,37
1200,Rudo Ndlovu,26,Male,Kariba,High,Family,109,3,Ecocash,0,3,0,0,4,2,53
1201,Tadiwa Chirinda,41,Male,Bulawayo,Medium,Family,119,3,Bank Debit,9,5,0,1,4,4,96
1202,Takudzwa Chigumba,37,Male,Harare,Low,Family,29,5,Bank Debit,2,0,0,2,5,2,42
1203,Brian Masango,67,Female,Kwekwe,Medium,Individual,61,5,Cash,9,5,4,0,2,5,100
1204,Rumbidzai Mupoperi,49,Female,Chegutu,High,Family,65,1,Ecocash,8,1,2,2,3,2,99
1205,Tapiwa Chirinda,63,Male,Hwange,Medium,Family,27,0,Cash,0,2,1,2,6,4,40
1206,Tadiwa Mhlanga,37,Male,Kadoma,Low,Individual,48,1,Cash,9,5,3,1,4,3,100
1207,Elton Mutizwa,73,Male,Victoria Falls,High,Family,116,2,Ecocash,0,0,1,0,8,3,34
1208,Kudzai Chirume,43,Male,Gweru,High,Individual,16,5,Cash,1,5,1,2,2,3,74
1209,Fadzai Chikowore,46,Male,Mutare,Medium,Individual,79,0,Bank Debit,6,5,3,2,7,1,100
1210,Blessing Mutasa,23,Male,Kwekwe,High,Individual,116,2,Bank Debit,5,1,3,3,2,4,78
1211,Natsai Chikwanda,40,Female,Victoria Falls,High,Family,46,5,Ecocash,5,1,0,2,6,5,40
1212,Taurai Mupfudze,22,Female,Chitungwiza,High,Individual,93,3,Cash,2,2,0,0,2,3,48
1213,Ashley Mutasa,54,Male,Kwekwe,Low,Individual,86,1,Bank Debit,2,2,4,2,3,4,80
1214,Kudakwashe Mashiri,55,Male,Chitungwiza,Low,Family,97,1,Mobile Money,1,1,3,0,9,3,66
1215,Farai Ndlovu,55,Male,Marondera,Medium,Individual,85,1,Mobile Money,7,3,3,1,6,2,100
1216,Tariro Mupunga,49,Female,Kadoma,Low,Family,88,0,Ecocash,5,0,0,2,6,5,33
1217,Shingirai Chiweshe,47,Female,Kadoma,Medium,Individual,114,3,Ecocash,9,3,2,3,4,4,100
1218,Rutendo Mutambara,57,Male,Bulawayo,Low,Family,49,1,Cash,2,4,4,1,2,2,100
1219,Ashley Munyai,56,Female,Kariba,Medium,Family,90,2,Mobile Money,8,1,2,1,4,2,99
1220,Tapiwa Chirume,55,Female,Victoria Falls,Low,Individual,12,4,Cash,9,3,0,3,8,2,98
1221,Tendai Chigumba,58,Male,Gweru,High,Family,111,5,Ecocash,9,5,4,0,5,5,100
1222,Tafadzwa Chibanda,71,Male,Kwekwe,Medium,Individual,44,5,Ecocash,4,3,2,1,8,2,93
1223,Rumbidzai Mutasa,59,Male,Victoria Falls,Medium,Family,22,3,Bank Debit,7,3,4,3,5,5,100
1224,Natsai Mutsvangwa,37,Female,Victoria Falls,High,Individual,107,5,Cash,2,4,1,0,5,3,72
1225,Tawanda Mupamhanga,58,Male,Marondera,Medium,Individual,98,1,Ecocash,1,3,4,0,8,2,98
1226,Ashley Mhlanga,50,Male,Mutare,High,Individual,30,1,Bank Debit,0,0,3,2,4,2,62
1227,Rumbidzai Munetsi,52,Female,Gweru,High,Individual,27,1,Ecocash,7,4,3,2,4,3,100
1228,Prince Ndlovu,50,Male,Norton,Low,Family,20,2,Ecocash,6,1,1,0,2,1,87
1229,Rutendo Munyai,38,Male,Chitungwiza,Medium,Family,99,5,Mobile Money,5,4,1,3,7,4,79
1230,Nyarai Nkomo,28,Male,Norton,Medium,Individual,119,2,Cash,2,2,1,1,2,5,42
1231,Anesu Mutasa,60,Male,Bulawayo,High,Family,76,2,Ecocash,4,3,0,2,3,1,81
1232,Simba Chikwanda,50,Male,Chitungwiza,High,Family,113,2,Ecocash,0,3,4,2,4,5,69
1233,Taurai Mpofu,28,Female,Hwange,High,Family,95,4,Ecocash,4,0,3,2,7,1,90
1234,Precious Mutasa,34,Male,Chitungwiza,Low,Individual,29,0,Cash,4,5,3,2,9,1,100
1235,Prince Mapfumo,45,Female,Norton,High,Individual,74,1,Bank Debit,9,5,2,0,2,2,100
1236,Kundai Chikowore,65,Female,Bindura,Low,Family,61,5,Bank Debit,1,5,0,1,4,5,48
1237,Tatenda Chikafu,26,Female,Kwekwe,Low,Individual,30,1,Bank Debit,4,4,0,1,6,1,88
1238,Takudzwa Ncube,74,Male,Mutare,Medium,Individual,92,2,Ecocash,6,0,0,2,5,2,62
1239,Brian Mapfumo,67,Male,Gweru,Medium,Individual,41,2,Cash,9,4,4,1,7,5,100
1240,Takudzwa Masango,66,Male,Kariba,High,Individual,88,2,Cash,1,4,1,3,2,1,83
1241,Shamiso Mupoperi,43,Female,Hwange,Low,Family,19,2,Cash,2,5,4,0,1,5,95
1242,Tatenda Mutambara,29,Male,Kariba,Low,Family,110,1,Mobile Money,6,4,1,2,9,2,100
1243,Rutendo Munetsi,45,Male,Marondera,Medium,Individual,17,0,Cash,0,4,1,0,2,4,54
1244,Nyarai Munyoro,22,Female,Kadoma,Medium,Family,110,3,Cash,4,2,3,1,3,2,96
1245,Anesu Mhlanga,64,Female,Gweru,Medium,Individual,81,1,Bank Debit,0,5,4,2,7,5,83
1246,Precious Mataruse,27,Male,Harare,High,Individual,68,3,Cash,6,3,0,1,6,4,67
1247,Elton Chibanda,53,Male,Bindura,Medium,Individual,24,2,Bank Debit,6,0,0,0,3,1,70
1248,Tanaka Sibanda,32,Male,Kwekwe,High,Family,40,2,Ecocash,9,2,1,3,3,4,85
1249,Natsai Chirinda,18,Male,Hwange,Low,Family,27,0,Bank Debit,4,3,2,1,8,3,85
1250,Memory Mhlanga,70,Male,Kwekwe,High,Family,106,2,Ecocash,0,4,4,1,5,5,76
1251,Tendai Chikore,57,Male,Kadoma,Medium,Family,68,4,Mobile Money,2,3,2,3,6,5,59
1252,Kudakwashe Mashingaidze,33,Male,Kwekwe,High,Family,67,2,Ecocash,8,3,2,1,5,4,97
1253,Takudzwa Mutambara,27,Male,Gweru,Medium,Family,103,4,Mobile Money,3,3,4,2,1,1,100
1254,Rudo Chikore,28,Male,Hwange,High,Individual,75,4,Ecocash,0,5,2,0,9,4,71
1255,Ashley Munyoro,58,Female,Bulawayo,Medium,Individual,35,2,Cash,9,3,3,3,3,3,100
1256,Tawanda Mpofu,52,Male,Kwekwe,Low,Family,20,0,Cash,2,2,4,2,5,1,100
1257,Tatenda Mutasa,24,Female,Bulawayo,Medium,Individual,68,0,Cash,2,0,0,3,9,2,42
1258,Precious Chirume,47,Female,Kariba,Medium,Individual,16,4,Cash,1,4,3,2,3,2,95
1259,Precious Mupinga,40,Female,Chegutu,Medium,Individual,77,0,Mobile Money,5,5,0,2,7,3,84
1260,Precious Mupunga,55,Male,Marondera,High,Individual,58,3,Mobile Money,1,2,0,3,1,5,29
1261,Taurai Mupoperi,39,Female,Kariba,Low,Individual,104,4,Cash,5,4,1,3,8,1,100
1262,Tawanda Nkala,69,Female,Kariba,Medium,Family,72,0,Cash,4,2,3,0,4,1,100
1263,Tonderai Moyo,44,Female,Bindura,Low,Individual,115,5,Ecocash,2,1,3,2,1,2,81
1264,Clive Mutizwa,28,Female,Mutare,Medium,Individual,109,0,Cash,7,5,3,3,5,5,100
1265,Tatenda Nkala,54,Female,Marondera,High,Individual,94,3,Cash,6,4,4,2,2,1,100
1266,Taurai Mutasa,26,Female,Gweru,High,Family,91,4,Ecocash,1,0,2,3,6,3,49
1267,Precious Masuku,57,Male,Victoria Falls,Low,Family,90,1,Ecocash,6,3,0,0,7,2,83
1268,Simbarashe Matiza,66,Female,Bindura,Medium,Individual,106,5,Cash,5,2,3,3,6,4,85
1269,Tendekai Matiza,61,Female,Kariba,Low,Family,22,0,Ecocash,0,1,0,1,3,3,31
1270,Kundai Munyoro,70,Female,Hwange,Medium,Individual,66,1,Ecocash,9,3,0,1,9,3,90
1271,Tonderai Chirinda,41,Female,Bulawayo,Low,Family,90,0,Bank Debit,4,0,1,3,5,2,62
1272,Prince Mapfumo,38,Male,Masvingo,Medium,Individual,118,3,Cash,2,3,4,2,4,4,87
1273,Tadiwa Mupinga,53,Male,Norton,Low,Individual,20,5,Bank Debit,1,3,1,0,8,5,44
1274,Tendekai Chikwanda,69,Male,Victoria Falls,High,Individual,86,0,Mobile Money,7,2,4,3,1,3,100
1275,Anesu Chirume,18,Female,Kwekwe,Medium,Family,85,0,Mobile Money,3,5,3,3,5,4,96
1276,Fadzai Nkomo,27,Male,Kadoma,High,Family,14,4,Mobile Money,2,1,3,0,9,5,55
1277,Simbarashe Munetsi,45,Male,Marondera,Low,Individual,67,2,Cash,0,5,1,1,6,5,53
1278,Anesu Chikore,29,Female,Victoria Falls,High,Individual,109,1,Bank Debit,7,5,2,1,3,2,100
1279,Tariro Chikwanda,52,Female,Gweru,Medium,Individual,81,4,Cash,2,4,1,2,1,2,82
1280,Taurai Mutambara,36,Female,Hwange,Medium,Individual,17,5,Bank Debit,2,4,0,3,5,4,54
1281,Prince Chirinda,74,Female,Harare,Low,Individual,33,2,Bank Debit,9,3,0,0,7,1,100
1282,Tinashe Sibanda,28,Male,Norton,Low,Individual,93,2,Ecocash,4,1,2,3,5,1,87
1283,Takudzwa Mutambara,33,Male,Harare,Medium,Family,117,5,Cash,8,1,1,3,4,1,97
1284,Shamiso Mashingaidze,24,Female,Norton,Medium,Individual,29,5,Mobile Money,6,2,0,1,4,3,68
1285,Faith Mupfumi,66,Male,Marondera,High,Individual,26,0,Cash,3,2,0,1,9,5,37
1286,Shamiso Sibanda,46,Female,Kariba,Low,Individual,68,5,Bank Debit,8,2,3,0,2,5,92
1287,Shingirai Mupamhanga,61,Male,Gweru,High,Family,114,1,Cash,2,1,3,0,3,4,63
1288,Kundai Moyo,68,Female,Masvingo,High,Family,13,5,Cash,5,5,4,3,7,5,100
1289,Memory Mupunga,21,Female,Victoria Falls,High,Individual,96,0,Mobile Money,7,1,1,2,1,1,94
1290,Prince Mutizwa,66,Female,Norton,Medium,Family,22,0,Cash,2,2,0,1,8,1,64
1291,Farai Nkala,19,Female,Norton,High,Family,57,1,Cash,3,4,3,1,1,3,99
1292,Tonderai Mupoperi,46,Male,Kariba,High,Family,99,1,Bank Debit,2,2,4,1,2,5,72
1293,Shamiso Mutizwa,37,Female,Kwekwe,High,Individual,13,0,Bank Debit,8,3,0,1,4,3,85
1294,Fadzai Nkomo,19,Female,Norton,Medium,Family,21,4,Bank Debit,2,3,3,1,9,3,85
1295,Simba Moyo,74,Female,Gweru,High,Family,77,1,Mobile Money,2,2,2,0,2,1,84
1296,Tinotenda Nkala,26,Female,Marondera,Low,Individual,32,2,Ecocash,6,0,3,0,3,4,76
1297,Ashley Ncube,47,Male,Bulawayo,Low,Individual,56,5,Mobile Money,0,3,1,1,7,1,71
1298,Takudzwa Mupamhanga,60,Male,Bindura,High,Individual,75,1,Bank Debit,8,3,4,2,3,1,100
1299,Tatenda Mutasa,74,Male,Kadoma,High,Family,56,5,Ecocash,3,0,1,1,4,4,41
1300,Nyasha Ndlovu,47,Female,Harare,High,Family,103,2,Mobile Money,1,0,4,1,5,5,53
1301,Blessing Munyai,69,Male,Victoria Falls,Medium,Individual,28,4,Ecocash,8,5,4,1,3,2,100
1302,Tinotenda Chikowore,40,Female,Bindura,Medium,Family,79,4,Bank Debit,5,0,0,2,4,1,65
1303,Memory Chikwanda,19,Female,Marondera,Medium,Individual,72,4,Mobile Money,4,1,2,3,5,2,79
1304,Clive Mashiri,45,Male,Hwange,Low,Individual,117,5,Mobile Money,6,1,2,1,7,3,81
1305,Shamiso Masuku,53,Female,Bindura,Low,Family,30,2,Bank Debit,2,3,3,0,8,2,93
1306,Tinotenda Mupinga,58,Male,Chitungwiza,High,Individual,80,4,Mobile Money,2,1,1,1,7,4,43
1307,Tinotenda Chikowore,28,Male,Chitungwiza,High,Family,112,2,Cash,7,2,4,2,8,4,100
1308,Kudzai Nkomo,35,Female,Marondera,High,Family,80,5,Cash,5,1,4,3,4,2,100
1309,Anesu Masango,39,Female,Kariba,High,Family,109,4,Cash,6,5,4,1,6,2,100
1310,Tariro Mupamhanga,67,Male,Mutare,Low,Family,114,0,Mobile Money,2,5,0,3,1,1,87
1311,Tendai Mashava,68,Female,Kadoma,High,Family,71,1,Mobile Money,9,5,2,0,8,4,100
1312,Taurai Chikowore,28,Female,Chitungwiza,High,Individual,24,0,Ecocash,1,0,3,0,4,1,75
1313,Rumbidzai Mupfumi,38,Male,Chegutu,High,Family,107,4,Cash,9,2,0,2,3,3,83
1314,Tapiwa Nkala,41,Female,Kariba,Low,Individual,38,4,Bank Debit,1,1,0,0,5,3,36
1315,Tafadzwa Moyo,21,Female,Norton,High,Individual,83,5,Cash,3,3,0,0,4,5,44
1316,Fadzai Masuku,43,Female,Bulawayo,Medium,Family,56,5,Cash,7,0,3,2,8,4,81
1317,Kundai Chikafu,20,Male,Gweru,Medium,Individual,41,3,Ecocash,2,4,0,3,6,1,78
1318,Natsai Mhlanga,33,Female,Harare,High,Individual,45,5,Cash,9,1,2,1,7,5,80
1319,Memory Mpofu,36,Female,Bindura,Low,Family,103,4,Bank Debit,5,2,2,2,9,4,75
1320,Kundai Chiweshe,67,Male,Kariba,High,Family,61,0,Ecocash,6,3,2,0,2,1,100
1321,Clive Mupoperi,74,Male,Kwekwe,Medium,Individual,37,1,Ecocash,4,3,3,3,4,1,100
1322,Shingirai Mashiri,23,Female,Chegutu,Low,Family,117,0,Mobile Money,9,2,2,3,1,3,100
1323,Fadzai Mataruse,66,Male,Kadoma,Medium,Individual,83,4,Mobile Money,3,1,1,1,7,4,48
1324,Tonderai Chibanda,38,Male,Kariba,High,Individual,38,2,Cash,3,3,3,2,9,4,82
1325,Tawanda Mupoperi,65,Male,Kariba,Medium,Family,22,3,Ecocash,0,0,2,1,1,2,54
1326,Taurai Nkomo,72,Male,Kwekwe,High,Family,20,2,Cash,7,3,0,1,6,2,88
1327,Rutendo Mpofu,60,Male,Marondera,Medium,Family,106,1,Ecocash,2,3,4,3,3,5,79
1328,Precious Ncube,24,Female,Bulawayo,Low,Family,36,0,Mobile Money,9,1,3,3,3,3,100
1329,Rudo Mutsvairo,45,Female,Mutare,Low,Family,54,2,Cash,9,0,0,2,9,5,53
1330,Melody Ncube,31,Male,Mutare,Medium,Individual,71,5,Mobile Money,8,1,3,3,5,3,100
1331,Kudakwashe Masango,39,Female,Kariba,High,Individual,21,4,Cash,5,0,1,0,8,3,59
1332,Tendekai Chirume,50,Female,Bulawayo,Low,Family,83,2,Mobile Money,1,1,0,3,8,4,28
1333,Brian Mashingaidze,38,Male,Chitungwiza,Medium,Family,107,4,Mobile Money,2,3,4,2,4,2,100
1334,Rutendo Mupfumi,68,Female,Norton,Low,Individual,83,1,Mobile Money,7,3,3,2,6,2,100
1335,Tendekai Chirinda,26,Female,Bindura,High,Family,11,0,Ecocash,8,3,0,3,2,4,77
1336,Melody Mupoperi,71,Male,Bindura,High,Individual,15,3,Bank Debit,0,1,0,3,2,1,47
1337,Faith Mashava,61,Male,Kadoma,Medium,Individual,24,1,Bank Debit,1,4,3,3,1,5,73
1338,Anesu Mapfumo,54,Female,Victoria Falls,Low,Family,15,5,Ecocash,3,5,1,0,9,2,92
1339,Rudo Mashiri,18,Male,Bulawayo,High,Individual,72,2,Cash,9,3,4,0,1,1,100
1340,Ashley Chigumba,74,Female,Harare,Low,Individual,100,2,Ecocash,9,3,0,0,6,4,82
1341,Fadzai Mhlanga,55,Male,Masvingo,Medium,Family,33,2,Mobile Money,1,0,3,2,6,2,67
1342,Simbarashe Mupunga,48,Female,Hwange,Medium,Family,52,3,Ecocash,6,0,1,0,1,5,50
1343,Brian Mutasa,37,Male,Mutare,Low,Individual,89,2,Bank Debit,0,2,1,3,1,4,42
1344,Precious Matiza,20,Male,Mutare,High,Individual,24,0,Mobile Money,0,2,4,2,4,1,94
1345,Takudzwa Sibanda,62,Female,Mutare,High,Individual,84,2,Mobile Money,8,1,2,1,8,5,75
1346,Blessing Moyo,21,Female,Mutare,Medium,Family,95,1,Mobile Money,8,0,4,1,1,3,100
1347,Rutendo Mupfudze,65,Female,Kadoma,High,Family,101,0,Ecocash,7,1,2,2,6,3,86
1348,Tapiwa Mashava,26,Female,Hwange,Low,Individual,108,5,Cash,6,4,3,2,1,5,98
1349,Anesu Mupinga,33,Female,Harare,Medium,Individual,117,2,Mobile Money,5,5,1,1,3,2,100
1350,Clive Ndlovu,53,Male,Kariba,High,Individual,110,0,Ecocash,5,2,4,0,9,4,95
1351,Tawanda Mupfumi,59,Female,Kadoma,Low,Individual,31,1,Ecocash,1,1,2,3,4,5,40
1352,Shamiso Chirume,65,Female,Kwekwe,High,Family,117,5,Ecocash,8,3,0,2,6,1,100
1353,Shingirai Ncube,34,Female,Norton,Low,Family,76,1,Mobile Money,6,1,1,0,6,3,71
1354,Tapiwa Chibanda,59,Female,Marondera,High,Family,117,3,Cash,8,2,4,1,7,3,100
1355,Tatenda Mupfudze,47,Female,Chegutu,Medium,Individual,60,4,Bank Debit,5,5,2,1,7,4,96
1356,Tendekai Mashava,32,Female,Kwekwe,Low,Individual,105,1,Mobile Money,6,3,1,3,8,4,77
1357,Shingirai Matiza,62,Male,Kwekwe,Medium,Individual,11,3,Ecocash,0,4,3,3,2,4,74
1358,Takudzwa Mashingaidze,22,Male,Masvingo,Low,Family,86,0,Bank Debit,7,2,3,1,6,5,87
1359,Farai Chikafu,71,Female,Norton,Medium,Individual,29,0,Cash,3,3,4,0,8,3,100
1360,Tonderai Matiza,42,Female,Bindura,Medium,Individual,57,0,Ecocash,8,4,4,2,2,4,100
1361,Elton Mutizwa,34,Female,Chegutu,Medium,Family,84,2,Cash,3,2,4,3,7,2,100
1362,Precious Mupunga,34,Male,Bulawayo,Medium,Family,86,2,Bank Debit,6,3,4,1,2,1,100
1363,Tawanda Ncube,50,Male,Kariba,High,Individual,74,2,Mobile Money,7,4,4,0,3,4,100
1364,Blessing Ncube,49,Female,Chitungwiza,Medium,Individual,85,4,Bank Debit,4,5,2,3,3,3,99
1365,Shingirai Chikore,43,Female,Mutare,Medium,Individual,84,5,Mobile Money,4,5,1,1,6,4,81
1366,Fadzai Munyoro,18,Female,Gweru,Medium,Individual,86,2,Mobile Money,6,2,1,2,9,4,70
1367,Tadiwa Munetsi,72,Male,Bulawayo,High,Individual,58,0,Bank Debit,2,0,3,1,1,2,74
1368,Farai Chikore,50,Male,Marondera,High,Family,109,0,Ecocash,6,1,1,3,3,1,87
1369,Taurai Mupfudze,28,Female,Kwekwe,Medium,Individual,82,2,Bank Debit,1,3,3,2,9,5,64
1370,Natsai Mashiri,60,Male,Kariba,Low,Individual,14,5,Cash,8,3,2,0,6,4,97
1371,Tinotenda Mutizwa,24,Male,Marondera,Low,Family,119,0,Mobile Money,3,0,4,3,5,4,71
1372,Shamiso Mutsvairo,39,Female,Norton,High,Family,83,0,Mobile Money,8,5,3,0,9,4,100
1373,Shamiso Mupoperi,60,Female,Bulawayo,Low,Individual,67,2,Cash,0,0,4,2,3,4,56
1374,Brian Matiza,22,Female,Kwekwe,Medium,Individual,80,2,Bank Debit,2,1,0,1,8,1,57
1375,Rumbidzai Mutizwa,25,Male,Chitungwiza,Low,Individual,13,3,Cash,4,4,4,1,7,5,96
1376,Nyarai Moyo,30,Female,Bindura,Medium,Individual,43,5,Bank Debit,6,3,4,0,9,3,100
1377,Farai Munyai,24,Female,Bulawayo,Medium,Individual,26,5,Cash,1,2,0,3,7,2,51
1378,Brian Mapfumo,18,Female,Bulawayo,Medium,Individual,59,3,Ecocash,4,4,1,2,9,5,66
1379,Tatenda Mutsvangwa,28,Male,Kariba,Low,Family,16,2,Bank Debit,4,4,2,2,5,2,100
1380,Takudzwa Mupfudze,29,Male,Kwekwe,High,Individual,39,5,Ecocash,6,4,3,3,7,5,96
1381,Brian Chirume,33,Female,Gweru,Low,Individual,27,0,Cash,9,3,1,2,3,5,84
1382,Tonderai Mupoperi,65,Male,Kariba,Medium,Individual,59,1,Mobile Money,6,4,0,2,7,3,82
1383,Fadzai Chikowore,65,Male,Kariba,High,Individual,32,3,Mobile Money,0,2,3,3,3,1,84
1384,Tawanda Mpofu,73,Male,Bulawayo,Medium,Individual,37,2,Bank Debit,2,2,0,2,5,1,64
1385,Elton Chibanda,34,Female,Chitungwiza,High,Family,22,3,Bank Debit,1,5,3,2,3,5,78
1386,Shamiso Nkomo,41,Male,Kariba,Low,Family,37,3,Bank Debit,2,4,1,1,2,1,88
1387,Rutendo Mupfumi,40,Female,Marondera,Medium,Individual,14,0,Bank Debit,7,5,3,3,9,5,100
1388,Kudakwashe Matiza,20,Female,Norton,High,Individual,76,5,Ecocash,0,5,2,0,5,3,79
1389,Brian Mutsvairo,21,Female,Bindura,High,Family,80,4,Cash,1,2,0,3,7,3,43
1390,Simba Mashava,42,Female,Hwange,Medium,Individual,66,3,Mobile Money,8,4,2,0,3,3,100
1391,Ashley Masuku,58,Male,Marondera,Medium,Family,31,1,Ecocash,6,0,1,2,5,4,56
1392,Tatenda Munetsi,43,Female,Chitungwiza,Low,Individual,17,4,Cash,3,0,3,2,6,5,53
1393,Precious Sibanda,19,Female,Kadoma,Low,Family,101,2,Ecocash,4,4,3,1,7,5,86
1394,Kudakwashe Nkomo,69,Female,Chitungwiza,High,Family,22,3,Mobile Money,5,5,1,3,6,4,86
1395,Prince Mupfudze,71,Male,Chitungwiza,High,Individual,19,2,Cash,8,0,0,0,1,3,66
1396,Tanaka Ncube,33,Male,Chitungwiza,High,Family,10,2,Ecocash,8,0,1,1,8,4,66
1397,Kudzai Munetsi,55,Male,Gweru,High,Individual,46,0,Bank Debit,4,2,0,3,3,1,74
1398,Melody Mutsvairo,72,Female,Kadoma,High,Individual,117,3,Ecocash,6,5,4,2,4,2,100
1399,Kundai Chikowore,18,Male,Kwekwe,High,Individual,41,4,Mobile Money,3,2,1,3,1,2,73
1400,Precious Munetsi,22,Male,Gweru,Low,Family,39,1,Ecocash,1,1,3,3,5,3,66
1401,Shingirai Mutsvangwa,33,Male,Kariba,Medium,Family,86,5,Bank Debit,4,3,3,2,5,1,100
1402,Shamiso Ndlovu,56,Male,Kwekwe,High,Individual,14,4,Bank Debit,4,5,3,1,2,1,100
1403,Ashley Mupfumi,30,Female,Gweru,High,Family,41,3,Cash,2,5,4,0,6,3,100
1404,Faith Matiza,43,Female,Marondera,High,Individual,34,5,Bank Debit,9,1,0,1,4,1,92
1405,Fadzai Chirume,37,Male,Kariba,High,Individual,67,1,Ecocash,5,1,3,1,7,2,94
1406,Ashley Nkala,27,Female,Hwange,High,Family,14,0,Mobile Money,1,3,1,2,8,4,52
1407,Kudzai Mutizwa,25,Female,Gweru,Low,Individual,21,4,Ecocash,3,0,1,1,8,3,49
1408,Memory Mutizwa,24,Male,Harare,High,Individual,79,1,Mobile Money,5,2,0,3,2,5,47
1409,Rutendo Masuku,37,Female,Norton,Low,Family,14,0,Mobile Money,0,4,3,3,3,5,66
1410,Memory Mashava,65,Female,Victoria Falls,Medium,Individual,95,4,Ecocash,7,0,4,0,4,1,100
1411,Nyarai Mashingaidze,37,Female,Gweru,High,Family,18,4,Mobile Money,2,1,4,3,8,2,89
1412,Tadiwa Chibanda,60,Female,Victoria Falls,Low,Individual,35,2,Bank Debit,7,3,2,3,3,3,100
1413,Farai Mupinga,56,Male,Victoria Falls,High,Family,26,4,Cash,7,1,4,0,3,1,100
1414,Anesu Mupfumi,24,Male,Mutare,Low,Individual,86,3,Cash,0,4,1,1,3,5,46
1415,Elton Masuku,28,Male,Marondera,Medium,Individual,100,5,Mobile Money,6,1,1,0,4,3,71
1416,Tanaka Mapfumo,37,Male,Norton,Low,Family,58,1,Bank Debit,5,2,4,0,4,2,100
1417,Clive Mupfudze,43,Male,Kariba,Low,Family,10,2,Ecocash,4,2,4,2,9,3,98
1418,Tonderai Mhlanga,53,Male,Kwekwe,Medium,Individual,31,1,Mobile Money,8,1,0,3,7,3,71
1419,Tendai Ncube,74,Male,Kariba,High,Individual,89,4,Cash,0,2,4,2,1,4,72
1420,Kudzai Mutambara,66,Male,Kadoma,Low,Individual,39,2,Ecocash,5,3,4,1,6,4,100
1421,Shamiso Chigumba,67,Male,Mutare,Low,Individual,55,0,Mobile Money,9,4,4,0,8,2,100
1422,Rutendo Chigumba,57,Male,Chitungwiza,Medium,Individual,118,0,Mobile Money,1,5,4,2,1,3,100
1423,Tanaka Mupoperi,23,Female,Chitungwiza,Low,Family,117,4,Bank Debit,7,3,4,0,8,3,100
1424,Tanaka Mupamhanga,74,Male,Bulawayo,High,Family,88,2,Ecocash,0,0,2,0,8,2,52
1425,Memory Mhlanga,72,Female,Hwange,High,Individual,41,2,Ecocash,0,1,2,1,2,4,43
1426,Melody Chikafu,67,Female,Gweru,High,Family,60,4,Ecocash,2,5,1,1,4,1,95
1427,Tonderai Chigumba,22,Female,Hwange,High,Individual,46,3,Cash,6,0,4,2,6,3,94
1428,Kudakwashe Moyo,63,Female,Gweru,Medium,Individual,64,1,Cash,8,1,4,2,9,4,100
1429,Tariro Chikore,27,Male,Harare,High,Individual,48,4,Ecocash,6,0,0,2,6,2,62
1430,Tadiwa Masuku,52,Female,Victoria Falls,High,Individual,95,4,Bank Debit,3,2,4,0,1,1,100
1431,Elton Ncube,18,Female,Kadoma,High,Family,119,1,Mobile Money,4,4,3,3,4,5,86
1432,Farai Chirinda,38,Female,Mutare,Medium,Individual,12,5,Mobile Money,6,2,3,3,6,2,100
1433,Tonderai Mutambara,61,Male,Victoria Falls,High,Family,74,5,Mobile Money,7,0,3,0,1,5,75
1434,Tadiwa Chigumba,60,Male,Victoria Falls,High,Family,117,1,Bank Debit,3,5,1,0,2,4,76
1435,Tanaka Chikore,19,Male,Harare,Low,Family,93,3,Ecocash,0,5,2,2,2,3,79
1436,Taurai Mataruse,68,Female,Gweru,High,Individual,34,4,Bank Debit,5,0,0,0,5,2,57
1437,Rutendo Chigumba,50,Male,Chitungwiza,Medium,Family,73,3,Cash,8,5,0,2,8,3,99
1438,Precious Mutasa,43,Male,Gweru,High,Individual,34,5,Bank Debit,0,4,1,0,4,1,78
1439,Rutendo Mataruse,20,Male,Chitungwiza,Low,Family,66,4,Mobile Money,9,1,3,0,8,2,100
1440,Rutendo Mutambara,66,Male,Marondera,High,Individual,21,5,Bank Debit,1,4,2,1,7,5,61
1441,Taurai Matiza,24,Male,Mutare,High,Individual,25,5,Ecocash,3,2,1,1,2,4,55
1442,Rutendo Mhlanga,63,Male,Hwange,Low,Family,90,2,Cash,4,3,1,0,9,5,59
1443,Rumbidzai Ncube,42,Male,Harare,High,Family,10,1,Bank Debit,4,5,4,2,8,1,100
1444,Anesu Matiza,31,Male,Chitungwiza,Medium,Individual,98,4,Mobile Money,1,3,1,3,8,5,44
